	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
370	PB.770.10|1650_0|path2:408-3471(+)|HQ_sampleytBMi1Qu|cb16611_c40482/f4p0/3067	6945.ISCW007146-PA	4.1e-12	79.3	SQD	GO:0000003,GO:0000184,GO:0000226,GO:0000375,GO:0000377,GO:0000381,GO:0000398,GO:0000578,GO:0000785,GO:0000956,GO:0001667,GO:0002009,GO:0003002,GO:0003006,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003730,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005681,GO:0005694,GO:0005700,GO:0005703,GO:0005737,GO:0006139,GO:0006396,GO:0006397,GO:0006401,GO:0006402,GO:0006403,GO:0006405,GO:0006406,GO:0006417,GO:0006725,GO:0006807,GO:0006810,GO:0006913,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007028,GO:0007163,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007293,GO:0007297,GO:0007308,GO:0007309,GO:0007314,GO:0007315,GO:0007316,GO:0007350,GO:0007351,GO:0007389,GO:0008069,GO:0008150,GO:0008152,GO:0008298,GO:0008358,GO:0008380,GO:0008595,GO:0009056,GO:0009057,GO:0009653,GO:0009790,GO:0009798,GO:0009880,GO:0009888,GO:0009889,GO:0009890,GO:0009892,GO:0009948,GO:0009950,GO:0009952,GO:0009953,GO:0009987,GO:0009994,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010631,GO:0015931,GO:0016043,GO:0016070,GO:0016071,GO:0016325,GO:0016333,GO:0016334,GO:0016477,GO:0016482,GO:0016604,GO:0016607,GO:0017148,GO:0019094,GO:0019219,GO:0019222,GO:0019439,GO:0019953,GO:0021700,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030529,GO:0030707,GO:0030720,GO:0030951,GO:0030952,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0033036,GO:0033119,GO:0034641,GO:0034655,GO:0035062,GO:0035282,GO:0040011,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043484,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044699,GO:0044702,GO:0044707,GO:0044763,GO:0044767,GO:0045451,GO:0045934,GO:0046483,GO:0046700,GO:0046907,GO:0048024,GO:0048468,GO:0048469,GO:0048477,GO:0048519,GO:0048523,GO:0048599,GO:0048609,GO:0048610,GO:0048646,GO:0048729,GO:0048856,GO:0048869,GO:0048870,GO:0050657,GO:0050658,GO:0050684,GO:0050789,GO:0050794,GO:0051028,GO:0051168,GO:0051169,GO:0051171,GO:0051172,GO:0051179,GO:0051234,GO:0051236,GO:0051246,GO:0051248,GO:0051252,GO:0051253,GO:0051641,GO:0051649,GO:0051674,GO:0060255,GO:0060429,GO:0060810,GO:0060811,GO:0065007,GO:0070013,GO:0070727,GO:0071011,GO:0071013,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0080090,GO:0090130,GO:0090132,GO:0090304,GO:0097159,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:2000112,GO:2000113	K03102		artNOG[6]	036BI@artNOG,09TJ2@biNOG,0V4HZ@meNOG,12S12@opiNOG,COG0724@NOG,KOG0118@euNOG	NA|NA|NA	A	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	RNA processing and modification
371	PB.771.1|165_0|path0:1-2750(+)|HQ_sampleytBMi1Qu|cb2407_c2/f2p1/2824	7739.JGI230855	2.7999999999999994e-100	372.1	GORASP2	GO:0000139,GO:0002009,GO:0002165,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005794,GO:0005795,GO:0005797,GO:0005798,GO:0005886,GO:0006996,GO:0007030,GO:0007275,GO:0007444,GO:0007472,GO:0007552,GO:0007560,GO:0008150,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0012505,GO:0016020,GO:0016023,GO:0016043,GO:0016333,GO:0031090,GO:0031410,GO:0031982,GO:0031984,GO:0031985,GO:0031988,GO:0032501,GO:0032502,GO:0032580,GO:0035220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0048513,GO:0048563,GO:0048569,GO:0048707,GO:0048729,GO:0048731,GO:0048856,GO:0060429,GO:0071840,GO:0071944			meNOG[21]	09XMG@biNOG,0DNXN@chorNOG,0V8J6@meNOG,12QM9@opiNOG,COG5233@NOG,KOG3834@euNOG	NA|NA|NA	U	Golgi reassembly stacking protein 2, 55kDa	Intracellular trafficking and secretion
372	PB.771.2|165_0|path0:1-1430(+)|HQ_sampleytBMi1Qu|cb2407_c1/f5p1/1495	7739.JGI230855	1.4999999999999995e-100	372.1	GORASP2	GO:0000139,GO:0002009,GO:0002165,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005794,GO:0005795,GO:0005797,GO:0005798,GO:0005886,GO:0006996,GO:0007030,GO:0007275,GO:0007444,GO:0007472,GO:0007552,GO:0007560,GO:0008150,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0012505,GO:0016020,GO:0016023,GO:0016043,GO:0016333,GO:0031090,GO:0031410,GO:0031982,GO:0031984,GO:0031985,GO:0031988,GO:0032501,GO:0032502,GO:0032580,GO:0035220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0048513,GO:0048563,GO:0048569,GO:0048707,GO:0048729,GO:0048731,GO:0048856,GO:0060429,GO:0071840,GO:0071944			meNOG[21]	09XMG@biNOG,0DNXN@chorNOG,0V8J6@meNOG,12QM9@opiNOG,COG5233@NOG,KOG3834@euNOG	NA|NA|NA	U	Golgi reassembly stacking protein 2, 55kDa	Intracellular trafficking and secretion
373	PB.772.1|1651_0|path0:1-1456(+)|HQ_sampleytBMi1Qu|cb16611_c74854/f13p4/1468	7460.GB17141-PA	7.3e-60	236.9		GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0034641,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044710,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0070035,GO:0071704,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K14777		artNOG[6]	033GF@artNOG,09TGA@biNOG,0S454@hymNOG,0SQ8F@inNOG,0V4FB@meNOG,0XQU7@NOG,12N7R@opiNOG,KOG0330@euNOG	NA|NA|NA	A	DEAD/DEAH box helicase	RNA processing and modification
374	PB.774.3|1653_0|path4:1-2006(+)|HQ_sampleytBMi1Qu|cb16611_c50313/f5p20/2010	6945.ISCW020373-PA	3.799999999999999e-75	288.1	EIF-5A	GO:0000003,GO:0002165,GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006412,GO:0006413,GO:0006417,GO:0007275,GO:0007431,GO:0007435,GO:0007444,GO:0007552,GO:0007559,GO:0008135,GO:0008150,GO:0008152,GO:0008219,GO:0009058,GO:0009059,GO:0009653,GO:0009791,GO:0009886,GO:0009888,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0012501,GO:0016265,GO:0016271,GO:0019222,GO:0019538,GO:0022612,GO:0031323,GO:0031326,GO:0032268,GO:0032501,GO:0032502,GO:0032504,GO:0034645,GO:0035070,GO:0035071,GO:0035220,GO:0035272,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045182,GO:0048102,GO:0048513,GO:0048707,GO:0048731,GO:0048732,GO:0048856,GO:0050789,GO:0050794,GO:0051246,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0097159,GO:1901363,GO:1901576,GO:2000112	K03263		artNOG[6]	033GY@artNOG,0A4M4@biNOG,0VFAJ@meNOG,13PPF@opiNOG,COG0231@NOG,KOG3271@euNOG	NA|NA|NA	J	translation Initiation Factor	Translation
375	PB.774.4|1653_0|path4:264-590(+)|HQ_sampleytBMi1Qu|cb14395_c51/f7p0/333	6945.ISCW020373-PA	9.6e-24	114.8	EIF-5A	GO:0000003,GO:0002165,GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006412,GO:0006413,GO:0006417,GO:0007275,GO:0007431,GO:0007435,GO:0007444,GO:0007552,GO:0007559,GO:0008135,GO:0008150,GO:0008152,GO:0008219,GO:0009058,GO:0009059,GO:0009653,GO:0009791,GO:0009886,GO:0009888,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0012501,GO:0016265,GO:0016271,GO:0019222,GO:0019538,GO:0022612,GO:0031323,GO:0031326,GO:0032268,GO:0032501,GO:0032502,GO:0032504,GO:0034645,GO:0035070,GO:0035071,GO:0035220,GO:0035272,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045182,GO:0048102,GO:0048513,GO:0048707,GO:0048731,GO:0048732,GO:0048856,GO:0050789,GO:0050794,GO:0051246,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0097159,GO:1901363,GO:1901576,GO:2000112	K03263		artNOG[6]	033GY@artNOG,0A4M4@biNOG,0VFAJ@meNOG,13PPF@opiNOG,COG0231@NOG,KOG3271@euNOG	NA|NA|NA	J	translation Initiation Factor	Translation
376	PB.775.1|1653_0|path9:1-1865(+)|HQ_sampleytBMi1Qu|cb16611_c50520/f2p7/1927	6945.ISCW020373-PA	3.299999999999999e-76	291.6	EIF-5A	GO:0000003,GO:0002165,GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006412,GO:0006413,GO:0006417,GO:0007275,GO:0007431,GO:0007435,GO:0007444,GO:0007552,GO:0007559,GO:0008135,GO:0008150,GO:0008152,GO:0008219,GO:0009058,GO:0009059,GO:0009653,GO:0009791,GO:0009886,GO:0009888,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0012501,GO:0016265,GO:0016271,GO:0019222,GO:0019538,GO:0022612,GO:0031323,GO:0031326,GO:0032268,GO:0032501,GO:0032502,GO:0032504,GO:0034645,GO:0035070,GO:0035071,GO:0035220,GO:0035272,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045182,GO:0048102,GO:0048513,GO:0048707,GO:0048731,GO:0048732,GO:0048856,GO:0050789,GO:0050794,GO:0051246,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0097159,GO:1901363,GO:1901576,GO:2000112	K03263		artNOG[6]	033GY@artNOG,0A4M4@biNOG,0VFAJ@meNOG,13PPF@opiNOG,COG0231@NOG,KOG3271@euNOG	NA|NA|NA	J	translation Initiation Factor	Translation
377	PB.775.4|1653_0|path9:7-1010(+)|HQ_sampleytBMi1Qu|cb16611_c350422/f6p2/1042	6945.ISCW020373-PA	1.8e-76	291.6	EIF-5A	GO:0000003,GO:0002165,GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006412,GO:0006413,GO:0006417,GO:0007275,GO:0007431,GO:0007435,GO:0007444,GO:0007552,GO:0007559,GO:0008135,GO:0008150,GO:0008152,GO:0008219,GO:0009058,GO:0009059,GO:0009653,GO:0009791,GO:0009886,GO:0009888,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0012501,GO:0016265,GO:0016271,GO:0019222,GO:0019538,GO:0022612,GO:0031323,GO:0031326,GO:0032268,GO:0032501,GO:0032502,GO:0032504,GO:0034645,GO:0035070,GO:0035071,GO:0035220,GO:0035272,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045182,GO:0048102,GO:0048513,GO:0048707,GO:0048731,GO:0048732,GO:0048856,GO:0050789,GO:0050794,GO:0051246,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0097159,GO:1901363,GO:1901576,GO:2000112	K03263		artNOG[6]	033GY@artNOG,0A4M4@biNOG,0VFAJ@meNOG,13PPF@opiNOG,COG0231@NOG,KOG3271@euNOG	NA|NA|NA	J	translation Initiation Factor	Translation
378	PB.777.1|1655_0|path0:1-3097(+)|HQ_sampleytBMi1Qu|cb1326_c9/f2p2/3185	6945.ISCW020878-PA	4.9e-93	348.2	RHOGDI	GO:0003674,GO:0005083,GO:0005092,GO:0005094,GO:0008150,GO:0019222,GO:0030234,GO:0030695,GO:0050789,GO:0050790,GO:0060589,GO:0065007,GO:0065009	K12462		artNOG[6]	034J8@artNOG,0A3EQ@biNOG,0VCSQ@meNOG,11K44@NOG,12TQ3@opiNOG,KOG3205@euNOG	NA|NA|NA	T	rho GDP-dissociation inhibitor	Signal Transduction
379	PB.778.1|1657_0|path0:1-1400(+)|HQ_sampleytBMi1Qu|cb355_c44/f2p0/1466	6945.ISCW020054-PA	6.599999999999999e-141	506.1			K06756		artNOG[6]	033DU@artNOG,09V5A@biNOG,0V64Z@meNOG,0XSVG@NOG,12P91@opiNOG,KOG3513@euNOG	NA|NA|NA	T	Immunoglobulin domain	Signal Transduction
380	PB.780.2|1659_0|path0:1-1531(+)|HQ_sampleytBMi1Qu|cb9262_c2/f2p4/1576	7739.JGI255379	5.6e-50	204.1	SMARCB1	GO:0000003,GO:0000278,GO:0000803,GO:0000902,GO:0000904,GO:0000988,GO:0000989,GO:0001700,GO:0001701,GO:0001741,GO:0001824,GO:0001835,GO:0002119,GO:0002164,GO:0002165,GO:0003002,GO:0003006,GO:0003674,GO:0003712,GO:0003713,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005730,GO:0006139,GO:0006259,GO:0006281,GO:0006325,GO:0006333,GO:0006337,GO:0006338,GO:0006355,GO:0006357,GO:0006725,GO:0006807,GO:0006810,GO:0006897,GO:0006898,GO:0006915,GO:0006928,GO:0006935,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007275,GO:0007389,GO:0007399,GO:0007444,GO:0007472,GO:0007474,GO:0007476,GO:0007517,GO:0007548,GO:0007552,GO:0007560,GO:0007610,GO:0008150,GO:0008152,GO:0008219,GO:0008285,GO:0008544,GO:0008586,GO:0008587,GO:0009605,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0012501,GO:0015074,GO:0016032,GO:0016043,GO:0016192,GO:0016265,GO:0016358,GO:0016514,GO:0016568,GO:0018991,GO:0019058,GO:0019079,GO:0019098,GO:0019219,GO:0019222,GO:0019904,GO:0022008,GO:0022402,GO:0022411,GO:0022414,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031498,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032504,GO:0032984,GO:0032986,GO:0032989,GO:0032990,GO:0032991,GO:0033057,GO:0033554,GO:0034641,GO:0034728,GO:0035060,GO:0035107,GO:0035114,GO:0035120,GO:0035188,GO:0035220,GO:0035821,GO:0040011,GO:0040012,GO:0040017,GO:0040035,GO:0042127,GO:0042221,GO:0042330,GO:0043009,GO:0043044,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0043588,GO:0043900,GO:0043902,GO:0043903,GO:0043921,GO:0043923,GO:0043933,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044706,GO:0044707,GO:0044763,GO:0044764,GO:0044767,GO:0044770,GO:0044772,GO:0045090,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0046782,GO:0048468,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048524,GO:0048563,GO:0048569,GO:0048608,GO:0048609,GO:0048666,GO:0048667,GO:0048699,GO:0048707,GO:0048731,GO:0048736,GO:0048737,GO:0048806,GO:0048812,GO:0048813,GO:0048856,GO:0048858,GO:0048869,GO:0050434,GO:0050789,GO:0050792,GO:0050794,GO:0050896,GO:0051090,GO:0051091,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051252,GO:0051254,GO:0051276,GO:0051702,GO:0051704,GO:0051716,GO:0051817,GO:0051851,GO:0052312,GO:0052472,GO:0060255,GO:0061061,GO:0061458,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070603,GO:0070983,GO:0070984,GO:0071564,GO:0071565,GO:0071684,GO:0071704,GO:0071824,GO:0071840,GO:0080090,GO:0090304,GO:0090544,GO:0097458,GO:0097485,GO:1901360,GO:2000112,GO:2001141	K11648		meNOG[21]	09VD3@biNOG,0DNPF@chorNOG,0VBU5@meNOG,0XSZD@NOG,12RUA@opiNOG,KOG1649@euNOG	NA|NA|NA	B	SWI SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	Chromatin Structure and dynamics
381	PB.783.2|1662_0|path0:1-2348(+)|HQ_sampleytBMi1Qu|cb4380_c0/f14p5/2400	6945.ISCW007906-PA	5.4e-92	344.4		GO:0000003,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006810,GO:0006892,GO:0007275,GO:0007399,GO:0008150,GO:0009987,GO:0010646,GO:0016020,GO:0016023,GO:0016192,GO:0022008,GO:0023051,GO:0030133,GO:0030135,GO:0030154,GO:0031410,GO:0031982,GO:0031988,GO:0032501,GO:0032502,GO:0032879,GO:0032880,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043900,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044765,GO:0046662,GO:0046907,GO:0048042,GO:0048193,GO:0048518,GO:0048522,GO:0048583,GO:0048731,GO:0048856,GO:0048869,GO:0050708,GO:0050714,GO:0050789,GO:0050794,GO:0050795,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051179,GO:0051222,GO:0051223,GO:0051234,GO:0051239,GO:0051641,GO:0051649,GO:0060341,GO:0061356,GO:0061357,GO:0065007,GO:0070201,GO:2000241	K14825		artNOG[6]	0330D@artNOG,09VZ6@biNOG,0V6XJ@meNOG,11JPD@NOG,12RUE@opiNOG,KOG1693@euNOG	NA|NA|NA	U	transmembrane emp24 domain-containing protein 7	Intracellular trafficking and secretion
382	PB.783.4|1662_0|path0:1-1528(+)|HQ_sampleytBMi1Qu|cb4380_c3/f2p1/1568	6945.ISCW007906-PA	3.499999999999999e-92	344.4		GO:0000003,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006810,GO:0006892,GO:0007275,GO:0007399,GO:0008150,GO:0009987,GO:0010646,GO:0016020,GO:0016023,GO:0016192,GO:0022008,GO:0023051,GO:0030133,GO:0030135,GO:0030154,GO:0031410,GO:0031982,GO:0031988,GO:0032501,GO:0032502,GO:0032879,GO:0032880,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043900,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044765,GO:0046662,GO:0046907,GO:0048042,GO:0048193,GO:0048518,GO:0048522,GO:0048583,GO:0048731,GO:0048856,GO:0048869,GO:0050708,GO:0050714,GO:0050789,GO:0050794,GO:0050795,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051179,GO:0051222,GO:0051223,GO:0051234,GO:0051239,GO:0051641,GO:0051649,GO:0060341,GO:0061356,GO:0061357,GO:0065007,GO:0070201,GO:2000241	K14825		artNOG[6]	0330D@artNOG,09VZ6@biNOG,0V6XJ@meNOG,11JPD@NOG,12RUE@opiNOG,KOG1693@euNOG	NA|NA|NA	U	transmembrane emp24 domain-containing protein 7	Intracellular trafficking and secretion
383	PB.784.2|1663_0|path0:1-1759(+)|HQ_sampleytBMi1Qu|cb16611_c86892/f5p13/1795	6945.ISCW023170-PA	4.4999999999999984e-160	570.1	ARC-P34	GO:0000902,GO:0003674,GO:0003779,GO:0005198,GO:0005200,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005856,GO:0005885,GO:0006996,GO:0007010,GO:0007015,GO:0007154,GO:0007267,GO:0008064,GO:0008092,GO:0008150,GO:0008360,GO:0009653,GO:0009987,GO:0010638,GO:0015629,GO:0016043,GO:0022603,GO:0022604,GO:0022607,GO:0023052,GO:0030029,GO:0030030,GO:0030031,GO:0030036,GO:0030154,GO:0030832,GO:0030833,GO:0030838,GO:0030865,GO:0030866,GO:0031334,GO:0032271,GO:0032273,GO:0032502,GO:0032535,GO:0032956,GO:0032970,GO:0032989,GO:0032991,GO:0033043,GO:0034314,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0043254,GO:0043933,GO:0044085,GO:0044087,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044700,GO:0044763,GO:0044767,GO:0045010,GO:0045165,GO:0045168,GO:0046331,GO:0048518,GO:0048522,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051130,GO:0051493,GO:0051495,GO:0065007,GO:0065008,GO:0071822,GO:0071840,GO:0090066	K05758		artNOG[6]	033Z7@artNOG,09ZI6@biNOG,0VAF9@meNOG,0YKF6@NOG,12SXE@opiNOG,KOG2826@euNOG	NA|NA|NA	Z	protein 2 3 complex, subunit 2	Cytoskeleton
384	PB.785.1|1664_0|path0:1-1742(+)|HQ_sampleytBMi1Qu|cb14041_c2/f3p0/1666	6945.ISCW010382-PA	3.7999999999999987e-177	626.7	MKRN1		K15687		artNOG[6]	033C2@artNOG,0A0QQ@biNOG,0VAJZ@meNOG,0XRM0@NOG,12S9U@opiNOG,KOG1039@euNOG	NA|NA|NA	O	K15687 E3 ubiquitin-protein ligase makorin EC 6.3.2.19	Post-translational modification, protein turnover, chaperone functions
385	PB.786.2|1664_0|path1:4-1523(+)|HQ_sampleytBMi1Qu|cb14041_c0/f8p2/1463	6945.ISCW010382-PA	4.3999999999999985e-177	626.3	MKRN1		K15687		artNOG[6]	033C2@artNOG,0A0QQ@biNOG,0VAJZ@meNOG,0XRM0@NOG,12S9U@opiNOG,KOG1039@euNOG	NA|NA|NA	O	K15687 E3 ubiquitin-protein ligase makorin EC 6.3.2.19	Post-translational modification, protein turnover, chaperone functions
386	PB.789.1|1667_0|path44:1-1213(+)|HQ_sampleytBMi1Qu|cb16611_c5816/f2p0/1266	6945.ISCW000520-PA	7.099999999999998e-75	286.6		GO:0000003,GO:0003006,GO:0003674,GO:0005488,GO:0005515,GO:0007275,GO:0007548,GO:0008150,GO:0009790,GO:0009792,GO:0022414,GO:0032501,GO:0032502,GO:0040008,GO:0040009,GO:0040010,GO:0040011,GO:0040035,GO:0044699,GO:0044707,GO:0044767,GO:0045927,GO:0048513,GO:0048518,GO:0048608,GO:0048731,GO:0048806,GO:0048856,GO:0050789,GO:0061458,GO:0065007			meNOG[21]	0B4YC@biNOG,0IR69@euNOG,0WHHV@meNOG,127IF@NOG,13DVE@opiNOG	NA|NA|NA	W	Trypsin Inhibitor like cysteine rich domain	Extracellular structures
387	PB.793.1|1670_0|path0:1-1504(+)|HQ_sampleytBMi1Qu|cb8798_c1/f5p2/1554	6945.ISCW004002-PA	1.5999999999999996e-137	495.0		GO:0002165,GO:0003674,GO:0003824,GO:0004175,GO:0004197,GO:0007275,GO:0007431,GO:0007435,GO:0007552,GO:0007559,GO:0008150,GO:0008152,GO:0008219,GO:0008233,GO:0008234,GO:0009653,GO:0009791,GO:0009886,GO:0009888,GO:0009987,GO:0012501,GO:0016265,GO:0016271,GO:0016787,GO:0022612,GO:0032501,GO:0032502,GO:0035070,GO:0035071,GO:0035272,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0048102,GO:0048513,GO:0048707,GO:0048731,GO:0048732,GO:0048856,GO:0070011	K01363		artNOG[6]	033X3@artNOG,09V2J@biNOG,0V626@meNOG,12RP1@opiNOG,COG4870@NOG,KOG1543@euNOG	NA|NA|NA	O	Cathepsin B	Post-translational modification, protein turnover, chaperone functions
388	PB.794.1|167_0|path0:1-2744(+)|HQ_sampleytBMi1Qu|cb16611_c48967/f8p5/2753	7091.BGIBMGA009535-TA	3.9e-38	165.6					artNOG[6]	03H8B@artNOG,0B3KK@biNOG,0INKI@euNOG,0T3R4@inNOG,0TI8Y@lepNOG,0WG0C@meNOG,11TYB@NOG,13BPN@opiNOG	NA|NA|NA	S	Inherit from euNOG: zinc finger CCCH domain-containing protein	Function Unknown
