	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
831	PB.1652.2|750_0|path0:1-1877(+)|HQ_samplekLafXsSM|cb2348_c2/f2p1/1905	6945.ISCW006186-PA	2.5999999999999992e-158	564.3		GO:0003674,GO:0003824,GO:0004175,GO:0004190,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006465,GO:0006518,GO:0006807,GO:0006950,GO:0006986,GO:0007275,GO:0007424,GO:0008150,GO:0008152,GO:0008233,GO:0009987,GO:0010033,GO:0010467,GO:0016020,GO:0016485,GO:0016787,GO:0019538,GO:0032501,GO:0032502,GO:0033554,GO:0034620,GO:0034641,GO:0035966,GO:0035967,GO:0042221,GO:0042500,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0048731,GO:0048856,GO:0050896,GO:0051604,GO:0051716,GO:0060541,GO:0070001,GO:0070011,GO:0070887,GO:0071310,GO:0071704,GO:1901564	K09595		artNOG[6]	0344T@artNOG,09XJ6@biNOG,0V8H9@meNOG,0XTES@NOG,13E6Q@opiNOG,KOG2443@euNOG	NA|NA|NA	U	signal peptide peptidase	Intracellular trafficking and secretion
832	PB.1653.3|75_0|path0:5-3476(+)|HQ_samplekLafXsSM|cb235_c3/f2p1/3471	6945.ISCW010834-PA	0.0	1136.3					artNOG[6]	03HNV@artNOG,0B4ZR@biNOG,0IR7A@euNOG,0WHJC@meNOG,0XVXU@NOG,13DX0@opiNOG	NA|NA|NA	T	Inherit from biNOG: KIAA1324-like	Signal Transduction
833	PB.1654.1|751_0|path0:1-2212(+)|HQ_samplekLafXsSM|cb3267_c33527/f2p0/2285	6945.ISCW002946-PA	9.999999999999998e-101	373.2	U2AF50	GO:0000226,GO:0000245,GO:0000278,GO:0000375,GO:0000377,GO:0000381,GO:0000398,GO:0003674,GO:0003676,GO:0003723,GO:0003727,GO:0003729,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005686,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0006810,GO:0006913,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0007275,GO:0007399,GO:0008150,GO:0008152,GO:0008187,GO:0008380,GO:0009987,GO:0010467,GO:0010468,GO:0016043,GO:0016070,GO:0016071,GO:0016482,GO:0019219,GO:0019222,GO:0022008,GO:0022402,GO:0022607,GO:0022613,GO:0022618,GO:0030154,GO:0030529,GO:0030532,GO:0031323,GO:0032501,GO:0032502,GO:0032991,GO:0034622,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043484,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0046483,GO:0046907,GO:0046982,GO:0046983,GO:0048024,GO:0048731,GO:0048856,GO:0048869,GO:0050684,GO:0050789,GO:0050794,GO:0051168,GO:0051169,GO:0051171,GO:0051179,GO:0051234,GO:0051252,GO:0051641,GO:0051649,GO:0060255,GO:0065003,GO:0065007,GO:0071011,GO:0071704,GO:0071822,GO:0071826,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901363	K12837		artNOG[6]	033YW@artNOG,09WNJ@biNOG,0V7M4@meNOG,0XP92@NOG,12Q19@opiNOG,KOG0120@euNOG	NA|NA|NA	A	splicing factor U2AF	RNA processing and modification
834	PB.1659.1|756_0|path0:1-2391(+)|HQ_samplekLafXsSM|cb5245_c0/f2p0/2281	7739.JGI264370	4.099999999999998e-190	670.2	DHX35	GO:0000375,GO:0000377,GO:0000398,GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006396,GO:0006397,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0008380,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0030529,GO:0032991,GO:0034641,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044270,GO:0044281,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044710,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0070035,GO:0071011,GO:0071013,GO:0071704,GO:0072521,GO:0072523,GO:0090304,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K13117		meNOG[21]	09WDD@biNOG,0DK1W@chorNOG,0V7BS@meNOG,12NCG@opiNOG,COG1643@NOG,KOG0925@euNOG	NA|NA|NA	A	DEAH (Asp-Glu-Ala-His) box polypeptide 35	RNA processing and modification
835	PB.1661.1|758_0|path0:1-2190(+)|HQ_samplekLafXsSM|cb3267_c45403/f6p3/2279	6945.ISCW007783-PA	1.1999999999999993e-285	987.6		GO:0003674,GO:0003824,GO:0003937,GO:0004643,GO:0006950,GO:0008150,GO:0008152,GO:0009611,GO:0016740,GO:0016741,GO:0016742,GO:0016787,GO:0016810,GO:0016814,GO:0019238,GO:0042060,GO:0050896	K00602		artNOG[6]	035JZ@artNOG,09ZKT@biNOG,0VAHG@meNOG,12NZ0@opiNOG,COG0138@NOG,KOG2555@euNOG	NA|NA|NA	F	bifunctional purine biosynthesis protein	Nucleotide metabolism and transport
836	PB.1663.2|76_0|path0:1-3823(+)|HQ_samplekLafXsSM|cb3267_c31325/f4p7/3701	43151.ADAR003297-PA	2.8e-07	63.5	CLIC5	GO:0000003,GO:0000323,GO:0000902,GO:0000904,GO:0001525,GO:0001568,GO:0001654,GO:0001763,GO:0001885,GO:0001886,GO:0001944,GO:0002009,GO:0002021,GO:0002024,GO:0002064,GO:0002093,GO:0003008,GO:0003158,GO:0003382,GO:0003674,GO:0005215,GO:0005216,GO:0005253,GO:0005254,GO:0005488,GO:0005509,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005764,GO:0005773,GO:0005783,GO:0005794,GO:0005813,GO:0005815,GO:0005829,GO:0005856,GO:0005886,GO:0005887,GO:0005902,GO:0005911,GO:0005938,GO:0006810,GO:0006811,GO:0006820,GO:0006821,GO:0006873,GO:0006885,GO:0006950,GO:0006979,GO:0007035,GO:0007163,GO:0007275,GO:0007399,GO:0007423,GO:0007565,GO:0007568,GO:0007600,GO:0007605,GO:0008104,GO:0008150,GO:0008289,GO:0008340,GO:0008509,GO:0008544,GO:0009566,GO:0009605,GO:0009628,GO:0009629,GO:0009653,GO:0009790,GO:0009887,GO:0009888,GO:0009893,GO:0009913,GO:0009986,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0010259,GO:0012506,GO:0015075,GO:0015103,GO:0015108,GO:0015267,GO:0015629,GO:0015630,GO:0015698,GO:0016020,GO:0016021,GO:0016023,GO:0016043,GO:0016324,GO:0016363,GO:0019222,GO:0019725,GO:0019953,GO:0022008,GO:0022414,GO:0022803,GO:0022838,GO:0022857,GO:0022891,GO:0022892,GO:0030003,GO:0030004,GO:0030030,GO:0030054,GO:0030154,GO:0030182,GO:0030216,GO:0030334,GO:0030336,GO:0030496,GO:0030641,GO:0030659,GO:0030855,GO:0031090,GO:0031224,GO:0031226,GO:0031410,GO:0031974,GO:0031981,GO:0031982,GO:0031988,GO:0032420,GO:0032421,GO:0032501,GO:0032502,GO:0032879,GO:0032989,GO:0033036,GO:0033043,GO:0034220,GO:0034399,GO:0035088,GO:0035150,GO:0035239,GO:0035264,GO:0035295,GO:0035315,GO:0040007,GO:0040008,GO:0040011,GO:0040012,GO:0040013,GO:0040014,GO:0042221,GO:0042330,GO:0042332,GO:0042471,GO:0042472,GO:0042490,GO:0042491,GO:0042592,GO:0042802,GO:0042803,GO:0042995,GO:0043010,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043296,GO:0043583,GO:0043588,GO:0044246,GO:0044253,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044430,GO:0044433,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044699,GO:0044702,GO:0044703,GO:0044706,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0045177,GO:0045446,GO:0045851,GO:0046872,GO:0046983,GO:0048060,GO:0048468,GO:0048471,GO:0048513,GO:0048514,GO:0048518,GO:0048519,GO:0048523,GO:0048562,GO:0048568,GO:0048598,GO:0048646,GO:0048666,GO:0048667,GO:0048699,GO:0048729,GO:0048731,GO:0048754,GO:0048839,GO:0048856,GO:0048869,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050877,GO:0050885,GO:0050896,GO:0050905,GO:0050954,GO:0051128,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051270,GO:0051271,GO:0051452,GO:0051453,GO:0051493,GO:0051592,GO:0051704,GO:0051716,GO:0055067,GO:0055080,GO:0055082,GO:0055085,GO:0060041,GO:0060088,GO:0060113,GO:0060117,GO:0060119,GO:0060122,GO:0060429,GO:0060562,GO:0061138,GO:0061245,GO:0061298,GO:0061299,GO:0065007,GO:0065008,GO:0070013,GO:0070887,GO:0071241,GO:0071248,GO:0071277,GO:0071840,GO:0071944,GO:0072358,GO:0072359,GO:0090066,GO:0097305,GO:1901700,GO:2000145,GO:2000146	K05024,K05025,K05026		meNOG[21]	09Z0K@biNOG,0V9Y1@meNOG,0ZRK6@NOG,13HTJ@opiNOG,KOG1422@euNOG	NA|NA|NA	P	Chloride intracellular channel	Inorganic ion transport and metabolism
837	PB.1663.3|76_0|path0:1-3823(+)|HQ_samplekLafXsSM|cb3267_c34724/f4p7/3692	7176.CPIJ015561-PA	1.6e-47	197.2	CLIC4	GO:0000003,GO:0000323,GO:0000902,GO:0000904,GO:0001525,GO:0001568,GO:0001654,GO:0001763,GO:0001885,GO:0001886,GO:0001944,GO:0002009,GO:0002021,GO:0002024,GO:0002064,GO:0002093,GO:0003008,GO:0003158,GO:0003382,GO:0003674,GO:0003824,GO:0004601,GO:0004602,GO:0005215,GO:0005216,GO:0005253,GO:0005254,GO:0005488,GO:0005509,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005764,GO:0005773,GO:0005783,GO:0005794,GO:0005813,GO:0005815,GO:0005829,GO:0005856,GO:0005886,GO:0005887,GO:0005902,GO:0005911,GO:0005938,GO:0006810,GO:0006811,GO:0006820,GO:0006821,GO:0006873,GO:0006885,GO:0006937,GO:0006942,GO:0006950,GO:0006979,GO:0007035,GO:0007154,GO:0007163,GO:0007165,GO:0007275,GO:0007399,GO:0007423,GO:0007565,GO:0007568,GO:0007600,GO:0007605,GO:0008016,GO:0008104,GO:0008150,GO:0008152,GO:0008289,GO:0008340,GO:0008509,GO:0008544,GO:0009566,GO:0009605,GO:0009628,GO:0009629,GO:0009653,GO:0009790,GO:0009887,GO:0009888,GO:0009893,GO:0009913,GO:0009986,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0010259,GO:0010522,GO:0010880,GO:0010881,GO:0010882,GO:0010959,GO:0012506,GO:0015075,GO:0015103,GO:0015108,GO:0015267,GO:0015629,GO:0015630,GO:0015698,GO:0016020,GO:0016021,GO:0016023,GO:0016043,GO:0016209,GO:0016324,GO:0016363,GO:0016491,GO:0016684,GO:0019222,GO:0019722,GO:0019725,GO:0019932,GO:0019953,GO:0022008,GO:0022414,GO:0022803,GO:0022838,GO:0022857,GO:0022891,GO:0022892,GO:0022898,GO:0023052,GO:0030003,GO:0030004,GO:0030030,GO:0030054,GO:0030154,GO:0030182,GO:0030216,GO:0030334,GO:0030336,GO:0030496,GO:0030641,GO:0030659,GO:0030855,GO:0031090,GO:0031224,GO:0031226,GO:0031410,GO:0031974,GO:0031981,GO:0031982,GO:0031988,GO:0032386,GO:0032409,GO:0032410,GO:0032412,GO:0032413,GO:0032420,GO:0032421,GO:0032501,GO:0032502,GO:0032844,GO:0032879,GO:0032989,GO:0033036,GO:0033043,GO:0034220,GO:0034399,GO:0034762,GO:0034765,GO:0035088,GO:0035150,GO:0035239,GO:0035264,GO:0035295,GO:0035315,GO:0035556,GO:0040007,GO:0040008,GO:0040011,GO:0040012,GO:0040013,GO:0040014,GO:0042221,GO:0042330,GO:0042332,GO:0042471,GO:0042472,GO:0042490,GO:0042491,GO:0042592,GO:0042802,GO:0042803,GO:0042995,GO:0043010,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043269,GO:0043296,GO:0043583,GO:0043588,GO:0044057,GO:0044092,GO:0044093,GO:0044246,GO:0044253,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044430,GO:0044433,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044699,GO:0044700,GO:0044702,GO:0044703,GO:0044706,GO:0044707,GO:0044710,GO:0044763,GO:0044765,GO:0044767,GO:0045177,GO:0045446,GO:0045851,GO:0046872,GO:0046983,GO:0048060,GO:0048468,GO:0048471,GO:0048513,GO:0048514,GO:0048518,GO:0048519,GO:0048523,GO:0048562,GO:0048568,GO:0048598,GO:0048646,GO:0048666,GO:0048667,GO:0048699,GO:0048729,GO:0048731,GO:0048754,GO:0048839,GO:0048856,GO:0048869,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050877,GO:0050885,GO:0050896,GO:0050905,GO:0050954,GO:0051049,GO:0051051,GO:0051098,GO:0051099,GO:0051128,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051270,GO:0051271,GO:0051279,GO:0051452,GO:0051453,GO:0051493,GO:0051592,GO:0051704,GO:0051716,GO:0051924,GO:0055067,GO:0055080,GO:0055082,GO:0055085,GO:0055114,GO:0055117,GO:0060041,GO:0060088,GO:0060113,GO:0060117,GO:0060119,GO:0060122,GO:0060314,GO:0060315,GO:0060341,GO:0060429,GO:0060562,GO:0061138,GO:0061245,GO:0061298,GO:0061299,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070887,GO:0071241,GO:0071248,GO:0071277,GO:0071840,GO:0071944,GO:0072358,GO:0072359,GO:0090066,GO:0090257,GO:0097305,GO:1901019,GO:1901020,GO:1901700,GO:2000021,GO:2000145,GO:2000146,GO:2001257,GO:2001258	K01873,K05021,K05022,K05023,K05024,K05025,K05026		euNOG[57]	0ZRK6@NOG,KOG1422@euNOG	NA|NA|NA	U	Chloride intracellular channel	Intracellular trafficking and secretion
838	PB.1663.4|76_0|path0:1-3823(+)|HQ_samplekLafXsSM|cb3267_c93865/f11p10/3856	6669.DappuP300086	4.6e-114	418.3	CLIC	GO:0003674,GO:0005215,GO:0005216,GO:0005253,GO:0005254,GO:0005488,GO:0005509,GO:0006810,GO:0006811,GO:0006820,GO:0006821,GO:0006950,GO:0006979,GO:0007275,GO:0007568,GO:0008150,GO:0008289,GO:0008340,GO:0008509,GO:0009605,GO:0009628,GO:0009629,GO:0009987,GO:0010033,GO:0010259,GO:0015075,GO:0015103,GO:0015108,GO:0015267,GO:0015698,GO:0022803,GO:0022838,GO:0022857,GO:0022891,GO:0022892,GO:0032501,GO:0032502,GO:0034220,GO:0040011,GO:0042221,GO:0042330,GO:0042332,GO:0043167,GO:0043169,GO:0044699,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0046872,GO:0048060,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0097305,GO:1901700			artNOG[6]	034NN@artNOG,09Z0K@biNOG,0V9Y1@meNOG,0ZRK6@NOG,13HTJ@opiNOG,KOG1422@euNOG	NA|NA|NA	P	Chloride intracellular channel	Inorganic ion transport and metabolism
839	PB.1665.1|762_0|path0:1-2068(+)|HQ_samplekLafXsSM|cb4760_c19/f2p2/2135	6945.ISCW006711-PA	1.3000000000000002e-60	240.0					artNOG[6]	03657@artNOG,09VEB@biNOG,0V6DF@meNOG,11HH8@NOG,13P1Z@opiNOG,KOG4638@euNOG	NA|NA|NA	O	Zinc finger, C3HC4 type (RING finger)	Post-translational modification, protein turnover, chaperone functions
840	PB.1666.1|763_0|path0:1-2182(+)|HQ_samplekLafXsSM|cb5646_c0/f4p0/2268	7070.TC004133-PA	6.2e-13	81.6					artNOG[6]	036W2@artNOG,0A61K@biNOG,0IX0J@euNOG,0STSZ@inNOG,0VGWF@meNOG,11I6P@NOG,13QU3@opiNOG	NA|NA|NA			
841	PB.1667.1|764_0|path0:1-2193(+)|HQ_samplekLafXsSM|cb5704_c0/f4p2/2268	6945.ISCW017243-PA	4.099999999999999e-57	228.4					euNOG[57]	COG0477@NOG,KOG2504@euNOG	NA|NA|NA	G	solute carrier family 16, member	Carbohydrate metabolism and transport
842	PB.1668.1|764_0|path1:1-2169(+)|HQ_samplekLafXsSM|cb5704_c3/f2p2/2247	6945.ISCW017243-PA	7e-09	68.2					euNOG[57]	COG0477@NOG,KOG2504@euNOG	NA|NA|NA	G	solute carrier family 16, member	Carbohydrate metabolism and transport
843	PB.1674.2|769_0|path0:1-2344(+)|HQ_samplekLafXsSM|cb5510_c5/f6p0/2401	6945.ISCW001224-PA	1.7999999999999996e-135	488.8		GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016289,GO:0016787,GO:0016788,GO:0016790,GO:0047617	K17361		artNOG[6]	034Y9@artNOG,09URJ@biNOG,0V5R1@meNOG,0XSYM@NOG,12QTY@opiNOG,KOG2763@euNOG	NA|NA|NA	I	Inherit from biNOG: Acyl-CoA thioesterase 9	Lipid metabolism
844	PB.1678.1|772_0|path0:1-6196(+)|HQ_samplekLafXsSM|cb7377_c0/f4p1/5572	6945.ISCW022488-PA	4.3e-28	133.3	GAS2L1	GO:0000003,GO:0000226,GO:0000902,GO:0000904,GO:0001558,GO:0001578,GO:0002682,GO:0003006,GO:0003674,GO:0003779,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0006950,GO:0006996,GO:0007010,GO:0007017,GO:0007026,GO:0007049,GO:0007050,GO:0007154,GO:0007276,GO:0007292,GO:0008017,GO:0008092,GO:0008093,GO:0008134,GO:0008150,GO:0008593,GO:0009267,GO:0009605,GO:0009653,GO:0009719,GO:0009725,GO:0009892,GO:0009966,GO:0009968,GO:0009987,GO:0009991,GO:0010033,GO:0010468,GO:0010605,GO:0010629,GO:0010639,GO:0010646,GO:0010648,GO:0015631,GO:0016043,GO:0019222,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0023051,GO:0023057,GO:0030154,GO:0030308,GO:0030674,GO:0030707,GO:0030713,GO:0031110,GO:0031111,GO:0031114,GO:0031667,GO:0031668,GO:0031669,GO:0032501,GO:0032502,GO:0032504,GO:0032844,GO:0032870,GO:0032886,GO:0032989,GO:0033043,GO:0033554,GO:0035257,GO:0040008,GO:0042221,GO:0042594,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043242,GO:0043244,GO:0044424,GO:0044464,GO:0044699,GO:0044702,GO:0044763,GO:0044767,GO:0045595,GO:0045596,GO:0045637,GO:0045638,GO:0045646,GO:0045647,GO:0045746,GO:0045786,GO:0045926,GO:0046966,GO:0048468,GO:0048477,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048609,GO:0048610,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051015,GO:0051093,GO:0051128,GO:0051129,GO:0051239,GO:0051427,GO:0051493,GO:0051494,GO:0051716,GO:0051726,GO:0060090,GO:0060255,GO:0065007,GO:0070507,GO:0070887,GO:0071310,GO:0071495,GO:0071496,GO:0071840,GO:0097066,GO:0097067,GO:1901879,GO:1901880,GO:2000026			meNOG[21]	0B4JA@biNOG,0IQBU@euNOG,0WH2Z@meNOG,0XQ3S@NOG,13D83@opiNOG	NA|NA|NA	Z	Growth arrest-specific 2 like	Cytoskeleton
845	PB.1685.1|778_0|path0:1-2294(+)|HQ_samplekLafXsSM|cb4141_c1/f3p0/2379	6945.ISCW018044-PA	2.5999999999999986e-272	943.3	AATS-LYS	GO:0003674,GO:0003824,GO:0004812,GO:0004824,GO:0005575,GO:0005622,GO:0005623,GO:0005856,GO:0005875,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006430,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015630,GO:0016070,GO:0016874,GO:0016875,GO:0016876,GO:0019538,GO:0019752,GO:0032991,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044710,GO:0046483,GO:0071704,GO:0090304,GO:1901360,GO:1901564,GO:1901576	K04567		artNOG[6]	033KK@artNOG,09UT0@biNOG,0V5S8@meNOG,12NHJ@opiNOG,COG1190@NOG,KOG1885@euNOG	NA|NA|NA	J	lysyl-tRNA synthetase	Translation
846	PB.1686.2|779_0|path0:1-2180(+)|HQ_samplekLafXsSM|cb3267_c896/f11p3/2248	6945.ISCW022727-PA	4.3999999999999996e-104	384.4		GO:0003674,GO:0005083,GO:0005096,GO:0006140,GO:0008047,GO:0008060,GO:0008150,GO:0009118,GO:0009894,GO:0019219,GO:0019220,GO:0019222,GO:0030234,GO:0030695,GO:0030811,GO:0031323,GO:0031329,GO:0033121,GO:0033124,GO:0043085,GO:0043087,GO:0043547,GO:0044093,GO:0050789,GO:0050790,GO:0050794,GO:0051171,GO:0051174,GO:0051336,GO:0051345,GO:0060589,GO:0065007,GO:0065009,GO:0080090,GO:1900542	K12486		artNOG[6]	036B8@artNOG,0A2YC@biNOG,0VEAK@meNOG,13KQR@opiNOG,COG5347@NOG,KOG0703@euNOG	NA|NA|NA	T	stromal membrane-associated protein	Signal Transduction
847	PB.1688.1|78_0|path0:1-3678(+)|HQ_samplekLafXsSM|cb1906_c0/f2p1/3770	121225.PHUM513950-PA	5.199999999999999e-190	670.6	NUP133	GO:0003674,GO:0005215,GO:0005487,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0006403,GO:0006405,GO:0006406,GO:0006810,GO:0006913,GO:0008150,GO:0009987,GO:0012505,GO:0015931,GO:0016020,GO:0016021,GO:0016482,GO:0031080,GO:0031224,GO:0031967,GO:0031975,GO:0032991,GO:0033036,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0046907,GO:0046930,GO:0050657,GO:0050658,GO:0051028,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051641,GO:0051649,GO:0071702,GO:0071705	K14300		artNOG[6]	0335H@artNOG,09Y91@biNOG,0SSQJ@inNOG,0V5F6@meNOG,0XNUX@NOG,12NR2@opiNOG,KOG4121@euNOG	NA|NA|NA	U, Y	Non-repetitive/WGA-negative nucleoporin C-terminal	Intracellular trafficking and secretion; Nuclear structure
848	PB.1689.1|781_0|path0:1-4484(+)|HQ_samplekLafXsSM|cb3267_c8581/f3p0/4561	7668.SPU_012870tr	2.6e-23	117.1	GRIPAP1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005769,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464			meNOG[21]	09VF1@biNOG,0IKP9@euNOG,0V6E4@meNOG,0YB89@NOG,13KB9@opiNOG	NA|NA|NA	S	GRIP1 associated protein 1	Function Unknown
849	PB.1695.2|785_0|path9:4-4977(+)|HQ_samplekLafXsSM|cb3267_c40159/f3p0/5013	6945.ISCW021833-PA	2.4e-17	97.4	SSP3	GO:0000022,GO:0000226,GO:0000278,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0008150,GO:0009987,GO:0016043,GO:0022402,GO:0043933,GO:0044699,GO:0044763,GO:0051231,GO:0071822,GO:0071840			artNOG[6]	0346S@artNOG,0A275@biNOG,0V44P@meNOG,0XPXB@NOG,1325W@opiNOG,KOG4722@euNOG	NA|NA|NA	S	Inherit from biNOG: S-phase cyclin A-associated protein in the ER	Function Unknown
850	PB.1699.1|787_0|path0:13-2259(+)|HQ_samplekLafXsSM|cb3267_c53609/f2p2/2179	43179.ENSSTOP00000018430	4.699999999999999e-71	274.6	EIF3B	GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005852,GO:0006412,GO:0006413,GO:0006417,GO:0006446,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0019222,GO:0019538,GO:0031323,GO:0031326,GO:0032268,GO:0032947,GO:0032991,GO:0034645,GO:0043170,GO:0043234,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051246,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0097159,GO:1901363,GO:1901576,GO:2000112	K03253		maNOG[6]	09VG7@biNOG,0DNAW@chorNOG,0URMT@maNOG,0V6FD@meNOG,12PAI@opiNOG,1911V@roNOG,1ATYF@spriNOG,1CX7V@veNOG,COG5354@NOG,KOG2314@euNOG	NA|NA|NA	J	Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is required for several steps in the initiation of protein synthesis. The eIF-3 complex associates with the 40S ribosome and facilitates the recruitment of eIF-1, eIF-1A, eIF-2 GTP methionyl-tRNAi and eIF-5 to form the 43S preinitiation complex (43S PIC). The eIF-3 complex stimulates mRNA recruitment to the 43S PIC and scanning of the mRNA for AUG recognition. The eIF-3 complex is also required for disassembly and recycling of post-termination ribosomal complexes and subsequently prevents premature joining of the 40S and 60S ribosomal subunits prior to initiation (By similarity)	Translation
851	PB.1701.1|789_0|path0:1-2207(+)|HQ_samplekLafXsSM|cb3267_c12723/f8p3/2236	6945.ISCW022506-PA	1.0999999999999999e-86	326.6					artNOG[6]	0344R@artNOG,09XVF@biNOG,0V8T2@meNOG,0XRSQ@NOG,13JFG@opiNOG,KOG1471@euNOG	NA|NA|NA	I	SEC14	Lipid metabolism
